,title,title_label,description,description_label
92, 민주당 정책 공약   년 전보다 보수화 사회대개혁 주체로 턱없이 부족 ,0,없는  정년 연장  등 핵심적인 고용정책에 대해서 불분명하거나 부정적인 응답을 제출했다   모두에게 노조 할 권리  영역에서 노조법  조 즉각 개정에  매우 동의  입장을 제시한 것은 긍정적이지만   필수유지업무제도  ,1
93, 산업수도  울산  노동자들이 바라는 대통령은 ,1, 일제는 아무 의미가 없다는  중장년 층 노동자들은 아직 일을 잘 해낼 자신이 있다며 다음 대통령은  정년 연장 을 본격적으로 추진해 주길 바랐습니다   최현철    대 자동차업체 노동자   아직 젊으니까  젊으니까 일을  ,1
94,시내버스 파업 예고 서울 부산 울산 창원  노사 협상 촉각,0,이와 더불어 임금   인상   정년   세 세  연장  등을 두고도 노사가 입장차를 좁히지 못하는 것으로 알려졌다  협상이 결렬되면 서울  부산  울산  창원 등  개 지역 노조는  일 첫 차부터 동시 파업에 돌입한다  노사  ,1
95,울산 버스노사  최종 조정회의  줄다리기 시부터 재개,0,노조는 사측에  기본급   인상  정년 연장 세 세   퇴직금 확보  상여금 통상임금 편입  준공영제 협약 이행 등을 요구하고 있다  특히 지난해  월 대법원의 정기상여금을 통상임금으로 봐야 한다는  ,1
96,울산 시내버스 막판 교섭 입장 팽팽 대중교통 대란 위기,0,노조는  시급   인상  정년  현  세에서  세로  연장   버스 준공영제 협약 이행 등 모두  개의 안건을 협상 테이블에 재차 올렸다  하지만 사측은 재정을 이유로 모든 안에 대해 부담을 호소했다  이는 지난  일과  ,1
97,불평등 해소 위해  노조할 권리   동일노동 동일임금 ,0, 명 미만 등 모든 노동자의 해고 보호제도 적용 과  정년 연장 이 뒤를 이었다  현재 소득으로는 가족과 살기에 부족하다는 인식이 많았다  부족하다는 응답은   매우 부족하다는 응답은  로  소득이  ,1
98,금속노련  이재명 전폭 지지로 대선 승리 ,1,고령노동자  정년연장  원하청 불공정 거래 개선  영세사업장 노동자 보호 등 현안 해결  노사협의회 민주적 운영과 전임자 임금 노사 자율결정  노란봉투법 개정 등 노동  권 쟁취에 나서자는 내용이 담겼다  한편 이날  ,1
99,전국공무원노조  민주노동당과 정책 협약 체결,0, 정치기본권 보장  노동기본권 보장  연금 소득 공백 해소를 위한  정년 연장   보수 인상과 처우 개선  주 일제 시행  공공부문 인력 확충 등이다  전국공무원노조 법원본부와 소방본부도 권영국 후보 선대위와  ,1
100,남편은 몇 살까지 일해야 할까 세까지   평생 일만 하나 ,0,우리나라도  정년 연장 이 화두이지만  청년 실업 문제로 실행이 쉽지 않다  국민연금 수령 시기에 맞춰 정년을 늘려야 한다는 주장이 확산하고 있다  덴마크 기대수명  세  은퇴  세   한국  세   세 덴마크는  ,1
101,대구 시내버스노조  전국 총파업 동참 안해 ,0,대구지역  개 버스회사 중  개 소속 조합원  여명이 참여하고 있는 대구 버스노조는 전국과 비슷하게 임금   인상   정년   세에서  세로  연장 을 요구하고 있다  사측 대구시버스운송사업조합 은  임금 인상이  ,1
102,한국노총 충남서부지역지부  이재명 더불어민주당 대통령 후보 지지선언,0,  어기구 의원 제공 국회 농림축산식품해양수산위원회 위원장을 맡고 있는 어기구 의원은  이재명 후보는 소년공 출신으로 서민과 노동자의 고단함을 누구보다 잘 아는 사람이라 면서  주  일제 도입 세  정년연장  ,1
103, 서초포럼  고령자 계속 고용  시장기능에 맡겨야,0,이미 민주당은  정년연장   까지 발족했다  문제는 고령자 계속고용을 법제화로 추진해야 하느냐는 것이다  좋은 생각은 아닌 것으로 판단된다  우선  획일적 접근은 기업들의 구체적 상황을 고려하지 못할 뿐만 아니라  ,1
104, 가장 우려하는 대선 공약은 주  일제 ,0, 세 이상 계속 고용 또는  정년 연장  법제화 를 꼽은 전문가도  명 이었다  한국 경제가 다시 성장하기 위해 필요한 대선 공약을 묻는 질문엔   등 신산업 집중 육성 이라고 답변한 전문가가  명 으로 가장  ,1
105,김용호의 전통문화 반딧불이  정년 연장  전통문화의 거울에 비추어 ,1,최근 국내외 정치권에서 다시금  정년 연장  문제가 공론화되고 있다  고령화 사회 진입과 노동 인구 감소 문제를 고려하면 불가피한 흐름이라는 시각도 있지만  청년 일자리 문제  기업 부담 증가 등 우려도 적지 않다  ,1
106,서울 버스 노조  내일부터 파업 돌입  오늘 막판 교섭,0,이와 함께 기본급   인상  운전직 호봉 상한 상향   정년 연장  하계 유급휴가 신설 등도 요구합니다  반면  사측은 대법원 판결에 따라 정기상여금을 통상임금에 반영하고 노조의 인상 요구를 모두 수용할 경우  의  ,1
107,전국 시내버스노조 총파업에 대구는 불참 추가 교섭 진행,0,이에 사측은 임금 동결과  정년 연장  불가 입장을 내며 맞섰다  교섭에는 대구 시내버스 업체  곳 중  곳이 참여하고 있다  만약  노조가 파업에 들어가면 교통대란이 현실화 할 수도 있다는 전망이 나온다  노조 관계자는  ,1
108,부산 시내버스 파업  노사  벼랑 끝 협상  돌입,0,노조는 지난해  월 대법원 판결에 따라 정기상여금의 통상임금 포함을 비롯해 기본급   인상과  정년 연장  등을 요구하고 있다  반면 사측은 통상임금이 늘어나면 각종 수당도 늘어나는 만큼 기본급 인상까지 할 경우  ,1
109,제주 버스노조  파업 참여않고 정상운행 월 초  차 조정회의 ,0,이날 회의에서 노조는  정년 을  세로  연장 하고 격일제 근무를  일  교대로 전환해줄 것을 사측에 요구했다  제주도 버스준공영제 노동자들은 오전  시에 출근해 오후  시 퇴근한 뒤 다음 날 쉬는 격일제 근무  ,1
110, 대선공약 비교   국가 책임 기본사회     맞춤 지원  이재명 김문수 ,0,교육은 공교육 국가책임 강화  돌봄 학습 통합지원  평생학습 체계 고도화를 포함하며  노동정책에서는 주  일제 도입   정년 연장  상병수당 확대를 통해 일과 삶의 균형을 지향한다  교통 통신 영역도 포함돼 있으며  ,1
111,대구 시내버스  전국 총파업 속  정상 운행 노사 협상은 평행선,0,파업이 현실화되면 지역 교통상황에 미치는 영향이 적지 않을 전망이다 현재 시내버스 업계는 임금인상과  정년연장  문제를 두고 극명한 입장차를 보인다  노조는 평균 시급 만 천 원    인상   정년 연장 세 세  ,1
112, 숏폼 민심은 좀 다르던데 사흘만에  만 기록한 이준석,0,그는  이재명의 대책없는  정년 연장   토론 두 번에 드러난 이재명의 깡통 경제관  등의 영상을 업로드해 지지율 선두를 달리는 이재명 후보를 꾸준히 견제하고 있다 ,1
113,부울경 시내버스 노사 임단협 최종 협상  교섭 결렬 땐 총파업 현실화,1,울산과 경남을 포함한 전국 버스노조들도 임금인상과  정년연장  등 같은 요구를 내걸고 있어 파업이 현실화할 경우 전국적인 교통 혼란이 예상된다  총파업이 실제로 이뤄지면  년 이후  년 만으로  부산 시내버스  ,1
114, 데스크칼럼   어떻게 가 없는 이재명의 언어,0,이 후보는 사회 쟁점으로 분류되는 의대 정원 확대  차별금지법 도입  주  일제 및  정년연장  도입 등의 사안에 대해서도 명확한 방향성이나 구체적 실행 매뉴얼을 제시하지 않은 채  사회적 합의가 필요하다 는 중의적  ,1
115, 사흘만  만 조회수 대선 후보들  쇼츠 전쟁 ,0,그는  이재명의 대책없는  정년 연장   토론 두 번에 드러난 이재명의 깡통 경제관  등의 영상을 업로드해 지지율 선두를 달리는 이재명 후보를 적극 견제하고 있다  또 타 유튜버와의 협업을 통해 상대 후보들과 차별화를  ,1
116,주 일 노란봉투법 첨예한  노동 이슈 문제는 생산성 ,0,   정년연장  청년 일자리는   퇴직 후 재고용  노동계 반발 윤석열 정부에서 매듭짓지 못한 고령 근로자 계속고용에 대한 해법을 놓고도 두 후보는 첨예하게 맞선다  이재명 후보는 사회적 합의를 통해 현행  ,1
117,  관세에  일제  도입까지  올해   임단협  역대급  예고,1,올해 현대차 노조의 요구안에는  정년 연장 과 국내 투자  임금 인상 및 성과급 등이 핵심 사안으로 담길 예정이다   정년 연장 은  세까지 근로 정년을 연장해달라는 것을 골자로 하며  최근 수년간 임단협 핵심 요구안  ,1
118,노동자가 직접 뽑은 대선 노동정책 핵심   주 일제   비정규직 축소   노 ,1,이어  인 미만 등 모든 노동자 해고 보호 제도 적용   정년 연장  순으로 나타났다  특히 비정규직 축소의 필요성은 고용 형태에 따른 차이 없이 정규직과 비정규직 모두에서 가장 많이 응답됐다고  ,1
119,노동자    소득 불충분 대선 노동정책  순위는  주  일제 ,1,이어  인 미만 등 모든 노동자 해고 보호 제도 적용   정년 연장   전 국민 고용보험제도  등을 꼽았다  불평등 해소를 위한 노동정책으로는  노조  활동 할 수 있는 권리 보장 및 지원  ,1
120,  대선 주  일제 시행 정년 연장  이재명  노동자 보호 권익  ,1, 정년 연장  추진도 이 후보의 주요 공약 중 하나다  그간 고령자 고용정책으론 퇴직 후 재고용  법적  정년 연장  등 다양한 방안이 거론됐다  현 정부는 재고용 방안에 힘을 실었지만 노동계와 더불어민주당은 법적 정년  ,1
121,한국노총 충남서부지부  민주당 이재명 후보 지지선언,1,어 의원은  이재명 후보는 소년공 출신으로 서민과 노동자의 고단함을 누구보다 잘 아는 사람 이라며  주  일제 도입   세  정년연장  법제화  노조 권리 보장 등 한국노총과 맺은 정책협약이 반드시 이행될 수 있도록  ,1
122,대구 시내버스  동시다발 파업 미참여 교섭 결렬 시 검토 ,1,다만  시급 인상과  정년 연장  등 주요 쟁점에 대해 입장이 좁혀지지 않은 만큼  향후 협의 결과에 따라 파업에 나설 가능성도 있다고 전했습니다  경북의 경우 각 지역 시내버스 노사 대부분이 임단협 교섭에 합의를 봤고  ,1
123,서울 시내버스 마지막 교섭 내일 출근길 대란 오나,1,이와 함께 기본급   인상  운전직 호봉 상한 상향   정년 연장  하계 유급휴가 신설 등도 주요 요구안에 포함됐다  하지만 사측은 인건비 부담을 이유로 수용이 어렵다는 입장이다  서울 버스운송사업조합 관계자는  ,1
124,부산 창원 울산 광주 시내버스도 멈추나 파업 위기 속 지자체 대책 ,0,여기에 더해 노조는  기본급   이상  정년 연장 세 세  등을 요구 중이다  하지만 사측은 인건비 부담 등을 이유로 난색을 표하고 있다  특히 정기상여금을 통상 임금에 포함하면 법정 수당  퇴직금 등이  ,1
125, 준표청산   전국 최초 공무직  정년 연장  타이틀의 진실 홍준표 ,1,홍준표 전 대구시장이 재임 중 공언한  지자체 최초 공무직 근로자  정년 연장 이 노사 합의 과정에서 무산될 위기에 처했다  대구시는 임금피크제 없이는  정년 연장 을 할 수 없다는 입장을 고수하고  노동조합은 노사  ,1
