,title,description,title_label,description_label
91, 현대삼호 노사   년 임금교섭 돌입,회사에 전달된  현대 조선  사 공동 요구안에는  기본급  만 원 인상  정년 연장   성과급 산출기준 변경 등의 내용이 담겼다  노조의 개별 요구안에는  하기 휴가비 인상  통상임금 적용 범위 확대  자격 면허  ,1,1
92,부산 시내버스 파업 하루도 안 돼 종료 노사 총액임금   인상 전격 ,이번 합의에는 성과상여금과 하계휴가비를 폐지하고 임금 체계를 개선하는 내용이 담겼으며  승무원  정년 을 내년  월  일부터 현행 만  세에서 만  세로  연장 하는 조항도 포함됐다  부산 시내버스는  년부터  ,0,0
93,부산 버스노사 조정안 합의 버스운행 정상화, 를 인상하고  정년 은 만  세로  년  연장 하는 내용의노동위원회 조정안에 합의했습니다 앞서 노사는 상여금의 통상임금 반영과 별도의 임금인상 요구를 놓고 이견을 보였고 노동위원회가 양측 의견을 일부  ,1,0
94,부산 버스노사 조정안 합의 버스운행 정상화,노사는 오늘 일  오후 재개된 협상에서  상여금과 휴가비를 없애는 대신 이를 통상임금에 반영  임금  를 인상하고  정년 은 만  세로  년  연장 하는 내용의 노동위원회 조정안에 합의했습니다  앞서 노사는 상여금의  ,1,1
95,이재명 공약집 권력기관 고강도 개혁  통한 성장에 방점,노동 분야에서는 법정  정년 을  세까지 단계적으로  연장 하고  주  일제를 추진하겠다는 내용이 담겼다  포괄임금제 금지를 명문화하는 한편  근무 시간 외  연결되지 않을 권리 를 보장해 저녁 있는 삶을 뒷받침하겠다는  ,1,0
96, 성과급도 통상임금 포함  첫 사례 부산  노사합의에 기업들  비상 ,이를 반영해 내년부터 총 임금은   인상되며   정년 도  세에서  세로  년  연장 된다  이번 개편은 전국적으로 확산되고 있는 통상임금 논의에 선례가 될 것으로 보인다  지난해  월 대법원이 정기상여금도 통상임금에  ,1,0
97,부산 시내버스 파업 첫날 노사협상 타결 준공영제 전면 재점검 ,양측은 상여금 등을 통상임금에 포함하는 방향으로 임금체계를 개편해 임금  를 인상하고   정년 을 현행  세에서  년  연장 하는 부산지방노동위원회 조정안을 수락했다    부산시내  간선급행버스체계  노선을  ,1,0
98, 현대삼호 노사   년 임금협상 돌입, 현대삼호 제공 회사에 전달된  현대 조선  사 공동 요구안에는 기본급  만  원 인상   정년 연장  성과급 산출기준 변경 등의 내용이 담겼다   현대삼호 노조의 개별 요구안에는 하기 휴가비 인상  통상임금  ,1,1
99,부산 시내버스 노사 합의안 도출 일 오후부터 정상운행,성과상여금 등 폐지하고 통상임금 포함시켜 체계 개편 총액임금   인상   정년   년  연장  등 합의 부산 시내버스 노사가 임단협에 극적 합의하면서  일 첫차부터 멈춰섰던 시내버스가 운행을 재개했다  ,0,1
100,부산 시내버스 노사 협상 타결 버스 정상 운행,현행  정년 인  세를 오는  년  월  일부터  세로  연장 하기로 했습니다  이번 합의는 전국에서 상여금을 통상임금에 반영하는 방식으로 임단협을 체결한 첫 사례로  다른 지역에도 영향을 미칠 것으로 보입니다 ,0,0
101, 관세 파고  넘기도 버거운데    성과급  천   정년   세  현대차 노조 ,뉴데일리 김보배 기자   현대자동차 노사가 올해 임금 및 단체협상에서 임금 인상   정년 연장  등을 두고 팽팽한 줄다리기를 할 전망이다   일 업계에 따르면 현대차 노조는 이날 오후 울산 북구 현대차문화회관에서  ,0,1
102,부산 시내버스 노사 협상 타결  운행 재개,노사는  정년 을 기존  세에서  세로  년 더  연장 하는 등 추가로 합의점도 찾았다  그동안 노조는  사측과 부산시가 지노위 조정을 수용한다면 파업을 철회할 수 있다 라고 주장해왔다  파업 첫날 다행히 사태가 수습되자  ,1,0
103,부산 버스노사 조정안 합의 버스운행 정상화,노사는 오늘 일  오후 재개된 협상에서  상여금과 휴가비를 없애는 대신 이를 통상임금에 반영  임금  를 인상하고  정년 은 만  세로  년  연장 하는 내용의 노동위원회 조정안에 합의했습니다  앞서 노사는 상여금의  ,1,1
104, 현대삼호 노사  년 임금 교섭 돌입,현대삼호 노동조합은 지난  일 임금 교섭을 위한 올해 첫 상견례에서 기본급  만 천  백원 인상과  정년 연장  성과급 산출기준 변경 등 조선  사 공동 요구안와 여름 휴가비 인상  통상임금 적용범위 확대  자격면허  ,1,1
105,준공영제 시행 후 첫 부산 버스 파업 부산 시내버스 노사협상 타결,대신 노사는  년  월  일부터  정년 을 기존 만  세에서 만  세로  연장 한다 는 내용을 단체협약에 포함시키기로 했다  이번 합의는 이날 오전  시  분경 조정회의가 결렬된 지 약  시간 만에 이뤄졌다  버스노조는  ,0,0
106,광주 시내버스 노조  파업 찬반투표 가결 막바지 협상 착수,노조는 올해 임단협에서 임금   인상 호봉 기준 월  만원   세로  정년 연장  등을 요구한다  광주시는 노조가 파업에 돌입할 경우 비조합원  천여명을 투입해 운행률   수준을 유지할 수 있도록 비상  ,0,0
107,  업계 임단협 출발 올해도 쉽지 않다,아울러 현대차노조 조합원  명 중 약  명 은 올해 단체교섭 핵심 안건인  정년연장 에 대해  임금 삭감 없는  정년연장 을 원하는 것으로 나타났다  재계에서는 노동유연성 없이  정년연장 을 할 경우 부담이  ,0,1
108,부산 시내버스 노사  임금   인상 타결 파업 철회, 정년 은 만  세에서 만  세로  년  연장 했습니다  이번 합의는 이날 오전  시  분께 부산지방노동위원회의 조정 회의가 최종 결렬된 지 약  시간 만에 이뤄졌습니다  단체교섭이 결렬됨에 따라 노조에 소속된 부산  ,1,0
109, 분 기다려도 안와  창원 시내버스  가 멈춰섰다 서울 유보 부산 ,노사는 지난해  월 대법원 판결에 따른 정기상여금의 통상임금 반영  임금   인상   정년   세에서  세  연장  등을 두고 접점을 찾지 못한 것으로 알려졌다  반면 서울과 울산은 파업을 유보했다  서울시내버스노조는  ,0,0
110,부산 시내버스 노사협상 타결 파업 철회,양측은 상여금 등을 통상임금에 포함하는 방향으로 임금체계를 개편해 임금  를 인상하고  정년 을 현행  세에서  년  연장 하는 내용 등으로 부산지방노동위원회가 제시한 조정안을 수락했습니다  앞서 노조가 협상  ,0,0
111,부산 시내버스 노사 파업 종료 박형준  준공영제 전면 재점검 , 정년 은 기존 만  세에서 만  세로  년  연장 된다  노사는 그동안 월 임금   인상과 성과상여금의 통상임금 반영을 두고 첨예하게 대립해왔으나 지방노동위원회의 조정안을 양측이 수용하면서 극적인 합의에 이르렀다  ,1,0
112,부산 시내버스 노사협상 타결 임금   인상 종합 , 정년 은 만  세에서 만  세로  년  연장 했다  이번 합의는 이날 오전  시  분께 부산지방노동위원회의 조정 회의가 최종 결렬된 지 약  시간 만에 이뤄졌다  단체교섭이 결렬됨에 따라 노조에 소속된 부산 시내버스  개  ,1,0
113,부산 시내버스  노사협상 극적 타결 오후  시부터 정상 운행,부산 시내버스  개 노선   여 대가 이날 오전  시 분부터 파업으로 멈췄으나  낮  시  분경 정기상여금의 통상임금 반영   정년 연장 세  등에 노사가 합의했다  이어 오후  시께 조정안에 최종  ,0,0
114,부산 시내버스 노사 조정안 합의 버스 정상운행,또 임금은   인상하고  정년 은 만  세에서 만  세로  년  연장 했다  노사는 그동안 월 임금   인상과 성과상여금의 통상임금 반영 등을 두고 견해차를 보여왔다  노사 합의에 따라 오늘 새벽 첫 차부터 운행을  ,0,0
115,부산 시내버스 정상화  창원은 여전히  스톱 ,지난해 대법원판결에 따라 정기 상여금의 통상임금 반영  임금   인상   정년 연장  등을 두고 벌어진 협상이 결렬된 결과다  창원시는 준공영제 시행 이후 재정지원이 급증했다며 인건비 추가 부담은 수용할 수 없다는  ,0,1
116,부산 시내버스 노조  총파업 철회 버스 정상 운행 ,임금은   인상하며  현행  정년 인  세를 오는  년  월 일부터  세로  연장 하기로 했다  그간 노사는 통상임금 문제를 두고 합의점을 찾지 못한 채 대립해 왔다  노조는 대법원 판결에 따라 상여금은 정당한 권리로  ,0,0
117,부산 시내버스 노사 조정안에 합의 버스 정상 운행 재개,이를 반영해 임금은   인상하고   정년 은 만  세에서  세로  년  연장 한다  시내버스 노사는 그동안 월 임금   인상과 성과상여금의 통상임금 반영 등을 두고 갈등을 빚었다  노사 합의에 따라 이날 첫차부터  ,1,1
118,이재명  여성가족부   성평등가족부로 확대하겠다  성평등 추진체 ,특별공급 분양 물량 확대  자동육아휴직제도 도입  난임부부를 위한 지원제도 강화  고령자 복지주택 확대 추진  공공신탁제도 도입  법적  정년   세로 단계적  연장   외로움 정책 전담 차관 지정 등을 약속했다 ,0,0
119, 현대삼호 노사   년 임금교섭 상견례 진행,회사에 전달된  현대 조선  사 공동 요구안에는  기본급  만 원 인상  정년 연장   성과급 산출 기준 변경 등의 내용이 담겼다   현대삼호 노조의 개별 요구안에는  하기 휴가비 인상  통상임금 적용 범위 확대  ,1,1
120, 대 대선   지속 성장  청사진 나왔다  각 후보 캠프  경제 브레인 ,김동명 한국노총 위원장은 노동 정책 분야에서 주  일제   정년 연장  등 노동자의 삶의 질 향상을 위한 정책 추진을 주도하고 있다  이 후보 캠프의 정책 방향과 특징으로는 우선 성장과 분배의 균형이다  경제 브레인 그룹은  ,0,1
121, 대 대선  노동 공약  인  색  이재명  보호  김문수 유연화 , 정년 과 관련해서는 국민연금 수급 시점 현행  세  향후  세 에 맞춰 법적  정년 현행  세 을 점진적으로  연장 하겠다고 밝혔다  노동계 일각에서는  제도 도입은 장기적 재정 문제와 기업 인건비 부담  산업별 수용성  ,1,0
122, 성장 상생을 위해 현대삼호 노사    임금교섭 개시,이 자리에는 김재을  현대삼호 사장과 황형수 노동조합 지회장이 함께 자리했다 회사에 전달된  현대 조선  사 공동 요구안에는  기본급  만  원 인상  정년 연장   성과급 산출기준 변경 등의 내용이 담겼다  ,1,1
123,부산 시내버스 노사협상 타결 노조  파업 철회,이를 반영해 임금은   인상하기로 했고   정년 은 만  세에서 만  세로  년  연장 했습니다  이번 합의는 이날 오전  시  분께 조정 회의가 최종 결렬된 지 약  시간 만에 이뤄졌습니다  노사 합의에 따라 이날 첫  ,0,0
