,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
415,12876,85,2218.02,58,4.454347296,7.704820936,4.077537444,0
416,12877,154,1535.77,4,5.043425117,7.33743809,1.609437912,1
417,12878,47,854.99,237,3.871201011,6.752258694,5.472270674,0
418,12879,10,573.22,45,2.397895273,6.353012598,3.828641396,3
419,12881,7,298,276,2.079441542,5.700443573,5.624017506,3
420,12882,13,1463.04,10,2.63905733,7.288955017,2.397895273,2
421,12883,42,703.47,25,3.761200116,6.557445747,3.258096538,2
422,12884,7,309.05,89,2.079441542,5.736733575,4.49980967,3
423,12885,71,1175.22,64,4.276666119,7.070061186,4.17438727,0
424,12886,82,1378.4,68,4.418840608,7.229403901,4.234106505,0
425,12888,5,354.12,215,1.791759469,5.872455761,5.375278408,3
426,12890,79,376.72,25,4.382026635,5.93415318,3.258096538,2
427,12891,3,331,186,1.386294361,5.805134969,5.231108617,3
428,12893,31,176.55,31,3.465735903,5.179252259,3.465735903,2
429,12895,22,372.8,43,3.135494216,5.923720895,3.784189634,2
430,12897,4,216.5,205,1.609437912,5.382198851,5.327876169,3
431,12901,116,17654.54,9,4.762173935,9.778804894,2.302585093,1
432,12902,10,138.68,265,2.397895273,4.939354092,5.583496309,3
433,12904,71,496.06,19,4.276666119,6.208710743,2.995732274,2
434,12906,63,2919.81,12,4.158883083,7.979616254,2.564949357,1
435,12908,2,750,177,1.098612289,6.621405652,5.18178355,3
436,12909,91,2178.67,40,4.521788577,7.686928768,3.713572067,0
437,12910,75,3075.04,24,4.33073334,8.031398334,3.218875825,1
438,12912,24,1662.3,3,3.218875825,7.41655886,1.386294361,2
439,12913,50,2483.63,5,3.931825633,7.817879034,1.791759469,1
440,12915,22,363.65,149,3.135494216,5.898937989,5.010635294,3
441,12916,103,2944.95,139,4.644390899,7.988186625,4.941642423,0
442,12917,2,594,129,1.098612289,6.388561406,4.86753445,3
443,12919,50,1335.19,9,3.931825633,7.19757756,2.302585093,2
444,12920,27,162.78,18,3.33220451,5.098524064,2.944438979,2
445,12921,720,16587.09,10,6.580639137,9.716440247,2.397895273,1
446,12922,28,405.38,162,3.36729583,6.007288682,5.093750201,3
447,12923,28,172.82,65,3.36729583,5.158020281,4.189654742,3
448,12924,30,933.7,89,3.433987204,6.840225622,4.49980967,0
449,12925,45,694.05,5,3.828641396,6.543983785,1.791759469,2
450,12928,84,2062.7,36,4.442651256,7.632255767,3.610917913,0
451,12929,8,117.85,312,2.197224577,4.777862194,5.746203191,3
452,12930,25,415.8,79,3.258096538,6.03260649,4.382026635,3
453,12931,82,42055.96,22,4.418840608,10.64678017,3.135494216,1
454,12933,106,607.53,25,4.672828834,6.411046213,3.258096538,2
455,12935,129,2160.7,3,4.86753445,7.678650228,1.386294361,1
456,12936,62,1063.9,18,4.143134726,6.970636177,2.944438979,2
457,12937,120,1504.27,16,4.795790546,7.316727563,2.833213344,1
458,12938,9,114.14,26,2.302585093,4.746148779,3.295836866,3
459,12939,47,11581.8,65,3.871201011,9.357276518,4.189654742,0
460,12940,96,899.69,55,4.574710979,6.803161136,4.025351691,0
461,12942,70,675.6,132,4.262679877,6.517080256,4.890349128,0
462,12944,30,604.51,36,3.433987204,6.406071078,3.610917913,2
463,12945,23,462.95,289,3.17805383,6.139776788,5.669880923,3
464,12947,97,1603.99,144,4.584967479,7.380872805,4.976733742,0
465,12948,116,2064.95,17,4.762173935,7.633345448,2.890371758,1
466,12949,215,4167.22,31,5.375278408,8.335244365,3.465735903,1
467,12950,23,1843,3,3.17805383,7.519692404,1.386294361,2
468,12951,63,1064.07,9,4.158883083,6.970795804,2.302585093,2
469,12952,79,1387.79,6,4.382026635,7.236188143,1.945910149,1
470,12953,17,329.85,10,2.890371758,5.8016651,2.397895273,2
471,12955,180,4757.16,2,5.198497031,8.467616318,1.098612289,1
472,12956,19,108.07,307,2.995732274,4.691989878,5.730099783,3
473,12957,238,4017.54,10,5.476463552,8.298673932,2.397895273,1
474,12962,16,266.39,8,2.833213344,5.588708267,2.197224577,2
475,12963,95,1856.63,9,4.564348191,7.527056761,2.302585093,1
476,12965,108,769.81,90,4.691347882,6.64744191,4.510859507,0
477,12966,10,160.18,10,2.397895273,5.082521753,2.397895273,2
478,12967,19,1660.9,359,2.995732274,7.415716805,5.886104031,0
479,12968,5,135.95,113,1.791759469,4.919615896,4.736198448,3
480,12970,129,405.47,8,4.86753445,6.007510126,2.197224577,2
481,12971,305,11189.91,4,5.723585102,9.322857121,1.609437912,1
482,12974,8,144.8,198,2.197224577,4.98223582,5.293304825,3
483,12976,22,738.6,212,3.135494216,6.6061095,5.361292166,0
484,12977,9,39.24,157,2.302585093,3.694861526,5.062595033,3
485,12980,20,7374.9,158,3.044522438,8.905973208,5.068904202,0
486,12981,20,372.22,30,3.044522438,5.922168058,3.433987204,2
487,12982,28,390.54,243,3.36729583,5.970087681,5.497168225,3
488,12984,4,97.5,19,1.609437912,4.590056548,2.995732274,3
489,12985,76,1239.38,1,4.343805422,7.123173063,0.693147181,1
490,12987,28,558.7,74,3.36729583,6.327400926,4.317488114,0
491,12988,83,505.82,293,4.430816799,6.228155911,5.683579767,0
492,12989,64,6924.11,4,4.17438727,8.842909215,1.609437912,1
493,12990,13,409.5,32,2.63905733,6.017375929,3.496507561,2
494,12991,31,503.76,24,3.465735903,6.224083069,3.218875825,2
495,12993,27,414.76,24,3.33220451,6.030108171,3.218875825,2
496,12994,61,974.42,5,4.127134385,6.882868147,1.791759469,2
497,12995,3,211.32,86,1.386294361,5.358094571,4.465908119,3
498,12997,59,1226.89,23,4.094344562,7.113052528,3.17805383,2
499,12999,28,455.88,197,3.36729583,6.124420774,5.288267031,3
500,13000,31,534.85,107,3.465735903,6.283854271,4.682131227,0
501,13001,337,9785.97,5,5.823045895,9.188807188,1.791759469,1
502,13002,7,120.95,319,2.079441542,4.803611125,5.768320996,3
503,13003,6,149.05,106,1.945910149,5.010968572,4.672828834,3
504,13004,404,5655.91,12,6.003887067,8.640633086,2.564949357,1
505,13005,26,513.7,174,3.295836866,6.243584207,5.164785974,3
506,13006,4,81.57,57,1.609437912,4.413646418,4.060443011,3
507,13008,14,229.47,324,2.708050201,5.440120702,5.783825182,3
508,13011,3,50.55,373,1.386294361,3.94255221,5.924255797,3
509,13012,88,1646.84,10,4.48863637,7.407220618,2.397895273,1
510,13013,219,4810.94,2,5.393627546,8.478855608,1.098612289,1
511,13014,109,3466.28,11,4.700480366,8.151125704,2.48490665,1
512,13015,175,3339.64,54,5.170483995,8.113917684,4.007333185,1
513,13016,47,789.89,74,3.871201011,6.673158894,4.317488114,0
514,13017,1,204,8,0.693147181,5.323009979,2.197224577,2
515,13018,458,7277.7,17,6.12905021,8.892707554,2.890371758,1
516,13021,131,2616.38,5,4.882801923,7.869929096,1.791759469,1
517,13023,40,689.9,65,3.713572067,6.537995095,4.189654742,0
518,13026,40,975.36,2,3.713572067,6.883831371,1.098612289,2
519,13027,26,6912,114,3.295836866,8.841158976,4.744932128,0
520,13028,45,661.32,23,3.828641396,6.495748823,3.17805383,2
521,13029,10,1247.5,31,2.397895273,7.12969811,3.465735903,2
522,13030,92,752.44,12,4.532599493,6.624649386,2.564949357,2
523,13032,71,1010.18,53,4.276666119,6.918873245,3.988984047,0
524,13033,11,190.55,358,2.48490665,5.255148871,5.883322388,3
525,13034,37,642.77,55,3.63758616,6.467341519,4.025351691,0
526,13035,27,921.88,74,3.33220451,6.827499215,4.317488114,0
527,13037,48,881.07,139,3.891820298,6.782271418,4.941642423,0
528,13038,28,908.46,81,3.36729583,6.812851017,4.406719247,0
529,13040,43,676.99,9,3.784189634,6.519132539,2.302585093,2
530,13043,13,516.42,274,2.63905733,6.248854924,5.616771098,3
531,13044,33,560.47,292,3.526360525,6.330558344,5.680172609,0
532,13045,18,305.28,100,2.944438979,5.724499716,4.615120517,3
533,13046,35,629.31,31,3.583518938,6.446211762,3.465735903,2
534,13047,172,3237.54,32,5.153291594,8.08287789,3.496507561,1
535,13048,135,1819.41,15,4.912654886,7.506817029,2.772588722,1
536,13049,14,656.68,65,2.708050201,6.488718491,4.189654742,3
537,13050,403,5836.86,15,6.001414878,8.67211957,2.772588722,1
538,13052,18,348.15,213,2.944438979,5.855501629,5.365976015,3
539,13055,76,1214.41,79,4.343805422,7.102836747,4.382026635,0
540,13058,8,271.4,25,2.197224577,5.607271574,3.258096538,2
541,13059,8,183.4,250,2.197224577,5.217107311,5.525452939,3
542,13060,15,307.53,254,2.772588722,5.731819083,5.541263545,3
543,13061,10,248.61,73,2.397895273,5.5198997,4.304065093,3
544,13062,11,346.98,192,2.48490665,5.852145007,5.262690189,3
545,13064,68,1105.59,13,4.234106505,7.009038494,2.63905733,2
546,13065,14,205.86,374,2.708050201,5.332042236,5.926926026,3
547,13066,48,470.8,25,3.891820298,6.156555167,3.258096538,2
548,13067,15,115.46,83,2.772588722,4.757547866,4.430816799,3
549,13068,2,344,11,1.098612289,5.843544417,2.48490665,2
550,13069,424,4431.44,1,6.052089169,8.396705501,0.693147181,1
551,13070,9,228.8,193,2.302585093,5.437209365,5.267858159,3
552,13072,7,177.15,267,2.079441542,5.182625892,5.590986981,3
553,13075,22,919.61,130,3.135494216,6.825036494,4.875197323,0
554,13077,111,728.02,2,4.718498871,6.591701166,1.098612289,2
555,13078,358,12627.94,4,5.883322388,9.443746285,1.609437912,1
556,13079,6,220.1,5,1.945910149,5.398615088,1.791759469,2
557,13080,6,58.08,180,1.945910149,4.078892458,5.198497031,3
558,13081,1024,28337.38,12,6.932447892,10.25197235,2.564949357,1
559,13082,73,3613.63,127,4.304065093,8.192744778,4.852030264,0
560,13083,18,303.75,5,2.944438979,5.719491768,1.791759469,2
561,13085,22,416.08,158,3.135494216,6.03327805,5.068904202,3
562,13089,1814,58762.08,3,7.503840747,10.98126905,1.386294361,1
563,13090,155,8910.82,9,5.049856007,9.095133764,2.302585093,1
564,13091,21,345.82,29,3.091042453,5.848805913,3.401197382,2
565,13092,25,477.83,71,3.258096538,6.171345628,4.276666119,0
566,13093,159,7832.47,276,5.075173815,8.966160858,5.624017506,0
567,13094,24,1927.32,22,3.218875825,7.564404437,3.135494216,2
568,13095,6,74.4,71,1.945910149,4.322807275,4.276666119,3
569,13097,421,6003.22,33,6.045005314,8.700217834,3.526360525,1
570,13098,572,28882.44,2,6.350885717,10.2710237,1.098612289,1
571,13099,1,207.36,100,0.693147181,5.339267353,4.615120517,3
572,13101,8,101.19,235,2.197224577,4.626833826,5.463831805,3
573,13102,304,6424.09,2,5.720311777,8.767965917,1.098612289,1
574,13103,8,243.94,40,2.197224577,5.501013283,3.713572067,3
575,13104,20,1098.48,4,3.044522438,7.00259262,1.609437912,2
576,13106,1,76.5,134,0.693147181,4.350277936,4.905274778,3
577,13107,58,1531.62,45,4.077537444,7.334733968,3.828641396,0
578,13108,10,350.06,373,2.397895273,5.860957149,5.924255797,3
579,13109,47,786.54,60,3.871201011,6.668914163,4.110873864,0
580,13110,145,1488.67,32,4.983606622,7.306309898,3.496507561,0
581,13113,200,12245.96,1,5.303304908,9.413033022,0.693147181,1
582,13115,120,2294.78,12,4.795790546,7.738827934,2.564949357,1
583,13116,30,501.14,139,3.433987204,6.218878965,4.941642423,0
584,13117,76,984.91,22,4.343805422,6.893565073,3.135494216,2
585,13118,79,1197.81,20,4.382026635,7.089084677,3.044522438,2
586,13120,1,30.6,239,0.693147181,3.453157121,5.480638923,3
587,13121,50,283.73,270,3.931825633,5.651541363,5.602118821,3
588,13122,55,922.39,95,4.025351691,6.82805168,4.564348191,0
589,13124,222,3756.33,90,5.407171771,8.231463878,4.510859507,0
590,13126,140,2099.64,5,4.94875989,7.649997339,1.791759469,1
591,13127,15,259.17,78,2.772588722,5.561335264,4.369447852,3
592,13130,2,64,95,1.098612289,4.17438727,4.564348191,3
593,13131,44,1073.3,24,3.80666249,6.979424566,3.218875825,2
594,13132,3,77.3,262,1.386294361,4.360547603,5.572154032,3
595,13133,7,109.8,274,2.079441542,4.707726774,5.616771098,3
596,13134,98,1793.58,86,4.59511985,7.49252629,4.465908119,0
597,13135,1,3096,197,0.693147181,8.03818918,5.288267031,3
598,13136,127,2607.61,57,4.852030264,7.866572791,4.060443011,0
599,13137,687,3603.29,11,6.533788838,8.189880082,2.48490665,1
600,13138,63,962.39,23,4.158883083,6.870458314,3.17805383,2
601,13139,170,5064.94,17,5.141663557,8.530294987,2.890371758,1
602,13140,45,422.47,109,3.828641396,6.048482673,4.700480366,0
603,13141,135,2388.75,85,4.912654886,7.778944037,4.454347296,0
604,13142,23,307.09,20,3.17805383,5.730391948,3.044522438,2
605,13144,3,110.95,333,1.386294361,4.718052343,5.811140993,3
606,13145,6,618.52,40,1.945910149,6.428944985,3.713572067,3
607,13146,17,228.91,27,2.890371758,5.437687928,3.33220451,2
608,13147,4,712.8,11,1.609437912,6.570602811,2.48490665,2
609,13148,312,3683.26,30,5.746203191,8.21182497,3.433987204,1
610,13149,86,1676.06,15,4.465908119,7.424797539,2.772588722,1
611,13151,74,1257.87,296,4.317488114,7.137969772,5.693732139,0
612,13153,15,486.22,6,2.772588722,6.188715766,1.945910149,2
613,13155,85,971.76,34,4.454347296,6.880137392,3.555348061,0
614,13157,87,1741.22,50,4.477336814,7.462915441,3.931825633,0
615,13158,79,1201.06,95,4.382026635,7.091792031,4.564348191,0
616,13159,120,1429.35,9,4.795790546,7.265674449,2.302585093,1
617,13160,4,91.8,23,1.609437912,4.53044664,3.17805383,3
618,13161,8,112.75,314,2.197224577,4.734003058,5.752572639,3
619,13162,79,1688.29,123,4.382026635,7.432063601,4.820281566,0
620,13165,42,1021.48,47,3.761200116,6.929986328,3.871201011,0
621,13166,41,417.2,284,3.737669618,6.035959787,5.65248918,0
622,13167,65,791.33,19,4.189654742,6.674977972,2.995732274,2
623,13168,126,1299.59,37,4.844187086,7.170573287,3.63758616,0
624,13169,13,712.88,64,2.63905733,6.570714881,4.17438727,3
625,13170,30,108.81,27,3.433987204,4.6987516,3.33220451,2
626,13171,46,468.41,22,3.850147602,6.151476587,3.135494216,2
627,13173,43,353.65,5,3.784189634,5.871131388,1.791759469,2
628,13174,293,2742.82,17,5.683579767,7.917106389,2.890371758,1
629,13176,67,481.49,47,4.219507705,6.178960195,3.871201011,0
630,13177,17,282.45,65,2.890371758,5.647035741,4.189654742,3
631,13178,265,5725.47,27,5.583496309,8.652854564,3.33220451,1
632,13182,11,121.18,46,2.48490665,4.805495367,3.850147602,3
633,13183,94,3957.78,8,4.553876892,8.283691176,2.197224577,1
634,13184,179,1668.95,15,5.192956851,7.420548965,2.772588722,1
635,13185,1,71.4,268,0.693147181,4.282206299,5.59471138,3
636,13186,79,1575.89,40,4.382026635,7.363209832,3.713572067,0
637,13187,37,236.02,338,3.63758616,5.468144526,5.826000107,3
638,13188,2,114.6,12,1.098612289,4.750135956,2.564949357,3
639,13189,29,260.68,19,3.401197382,5.567122383,2.995732274,2
640,13192,63,911.94,96,4.158883083,6.816670161,4.574710979,0
641,13193,25,112.08,62,3.258096538,4.728095533,4.143134726,3
642,13194,3,60.7,136,1.386294361,4.122283931,4.919980926,3
643,13196,110,1797.78,12,4.709530201,7.494863936,2.564949357,1
644,13198,226,3401.24,11,5.424950017,8.132189317,2.48490665,1
645,13199,119,9817.12,4,4.787491743,9.191984937,1.609437912,1
646,13200,46,870.09,20,3.850147602,6.769745301,3.044522438,2
647,13203,57,869.46,10,4.060443011,6.769021808,2.397895273,2
648,13207,8,250.26,16,2.197224577,5.52648826,2.833213344,2
649,13208,148,1217.65,59,5.003946306,7.105498968,4.094344562,0
650,13209,321,5891.61,31,5.774551546,8.681454302,3.465735903,1
651,13210,22,353.48,94,3.135494216,5.870651927,4.553876892,3
652,13211,55,1095.42,11,4.025351691,6.999805606,2.48490665,2
653,13212,141,786.83,20,4.955827058,6.669282331,3.044522438,2
654,13213,90,1520.58,57,4.510859507,7.327504548,4.060443011,0
655,13216,5,333.74,268,1.791759469,5.813354111,5.59471138,3
656,13217,4,533.98,123,1.609437912,6.282229363,4.820281566,3
657,13218,5,62.64,128,1.791759469,4.153242203,4.859812404,3
658,13220,21,819.29,79,3.091042453,6.709657936,4.382026635,0
659,13221,66,847.41,241,4.204692619,6.74336401,5.488937726,0
660,13223,5,163.2,201,1.791759469,5.101085197,5.308267697,3
661,13224,108,2155.95,61,4.691347882,7.676450466,4.127134385,0
662,13225,32,6463.84,4,3.496507561,8.774133542,1.609437912,1
663,13226,16,108.21,274,2.833213344,4.693272634,5.616771098,3
664,13227,9,257.7,202,2.302585093,5.555669089,5.313205979,3
665,13228,2,358,82,1.098612289,5.883322388,4.418840608,3
666,13229,10,160.95,226,2.397895273,5.087287646,5.424950017,3
667,13230,587,2755.63,5,6.376726948,7.921764198,1.791759469,1
668,13232,202,1328.35,13,5.313205979,7.19244538,2.63905733,1
669,13233,43,605.12,75,3.784189634,6.407077986,4.33073334,0
670,13235,58,1031.07,213,4.077537444,6.939321773,5.365976015,0
671,13236,36,744.85,25,3.610917913,6.614524508,3.258096538,2
672,13238,31,700.73,18,3.465735903,6.553548715,2.944438979,2
673,13239,21,329.56,262,3.091042453,5.800788186,5.572154032,3
674,13240,67,663.65,97,4.219507705,6.499260586,4.584967479,0
675,13242,13,270.4,113,2.63905733,5.603593747,4.736198448,3
676,13243,57,585.12,204,4.060443011,6.373524547,5.323009979,0
677,13244,27,121.74,93,3.33220451,4.810068297,4.543294782,3
678,13245,16,430.5,51,2.833213344,6.067267511,3.951243719,3
679,13246,136,1961.52,19,4.919980926,7.581984641,2.995732274,1
680,13247,25,501.12,18,3.258096538,6.218839135,2.944438979,2
681,13248,26,465.68,125,3.295836866,6.145643798,4.836281907,3
682,13249,23,711.41,93,3.17805383,6.568653588,4.543294782,0
683,13253,36,1030.4,157,3.610917913,6.938672382,5.062595033,0
684,13255,13,399.51,10,2.63905733,5.992738735,2.397895273,2
685,13258,36,672.83,12,3.610917913,6.512977854,2.564949357,2
686,13259,81,283.18,62,4.406719247,5.64960784,4.143134726,0
687,13260,8,557.62,62,2.197224577,6.325469457,4.143134726,3
688,13261,9,944.1,269,2.302585093,6.851290742,5.598421959,3
689,13262,11,200.29,264,2.48490665,5.304746654,5.579729826,3
690,13263,1667,7436.93,2,7.419380583,8.914347863,1.098612289,1
691,13265,90,2092.66,54,4.510859507,7.64666901,4.007333185,0
692,13266,187,3834.26,12,5.236441963,8.251992508,2.564949357,1
693,13267,211,4521.49,3,5.356586275,8.416818006,1.386294361,1
694,13268,433,3174.75,18,6.073044534,8.063299104,2.944438979,1
695,13269,315,5343.28,2,5.755742214,8.583782109,1.098612289,1
696,13270,1,590,367,0.693147181,6.381816017,5.908082938,3
697,13271,87,211.49,38,4.477336814,5.358894928,3.663561646,2
698,13272,15,276.56,32,2.772588722,5.626037126,3.496507561,2
699,13273,16,138.98,114,2.833213344,4.941499555,4.744932128,3
700,13276,30,590.93,64,3.433987204,6.383388385,4.17438727,0
701,13277,8,258.4,16,2.197224577,5.558371272,2.833213344,2
702,13278,46,542.73,41,3.850147602,6.2984528,3.737669618,2
703,13279,9,137.75,79,2.302585093,4.932673753,4.382026635,3
704,13280,82,798.46,123,4.418840608,6.6839365,4.820281566,0
705,13282,37,1132.14,19,3.63758616,7.032747819,2.995732274,2
706,13283,7,93.66,60,2.079441542,4.550291524,4.110873864,3
707,13284,13,201.19,331,2.63905733,5.309207849,5.805134969,3
708,13285,187,2709.12,24,5.236441963,7.904748193,3.218875825,1
709,13291,42,361.11,156,3.761200116,5.891948033,5.056245805,0
710,13292,31,578.94,39,3.465735903,6.36292465,3.688879454,2
711,13294,54,873.74,190,4.007333185,6.773926699,5.252273428,0
712,13295,10,201.2,360,2.397895273,5.309257307,5.888877958,3
713,13296,5,87.4,138,1.791759469,4.48187197,4.934473933,3
714,13297,59,2089.85,8,4.094344562,7.645325961,2.197224577,1
715,13298,2,360,2,1.098612289,5.888877958,1.098612289,2
716,13299,5,142.5,269,1.791759469,4.966335035,5.598421959,3
717,13300,20,371.89,170,3.044522438,5.92128347,5.141663557,3
718,13301,81,618.09,104,4.406719247,6.428250658,4.65396035,0
719,13302,1,63.75,156,0.693147181,4.170533701,5.056245805,3
720,13304,21,300.42,352,3.091042453,5.708504641,5.866468057,3
721,13305,81,2000.86,5,4.406719247,7.601832027,1.791759469,1
722,13307,1,15,121,0.693147181,2.772588722,4.804021045,3
723,13308,54,1385.51,23,4.007333185,7.234545077,3.17805383,2
724,13309,107,1456.79,8,4.682131227,7.284676869,2.197224577,1
725,13310,72,1132.03,29,4.290459441,7.032650739,3.401197382,0
726,13311,26,598.57,5,3.295836866,6.396212732,1.791759469,2
727,13313,78,1555.32,23,4.369447852,7.350079339,3.17805383,0
728,13314,62,775.94,2,4.143134726,6.655363127,1.098612289,2
729,13316,86,5732.93,38,4.465908119,8.654156438,3.663561646,1
730,13317,124,2273.68,67,4.828313737,7.729594662,4.219507705,0
731,13318,20,640.76,2,3.044522438,6.464214402,1.098612289,2
732,13319,476,10845.55,6,6.167516491,9.291602336,1.945910149,1
733,13320,105,1532.2,79,4.663439094,7.335112334,4.382026635,0
734,13321,11,567.36,73,2.48490665,6.342755021,4.304065093,3
735,13322,25,199.48,18,3.258096538,5.300714491,2.944438979,2
736,13323,21,787.85,4,3.091042453,6.670576189,1.609437912,2
